incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,incident_url,source_url
3189434,"April 20, 2025",Texas,Houston,12929 Nyack Dr,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3189434,https://cityofhouston.news/surveillance-video-released-in-shooting-at-12929-nyack-drive/
3190014,"April 20, 2025",Louisiana,Ruston,302 S Farmerville St,1,5,0,0,1,https://www.gunviolencearchive.org/incident/3190014,https://www.knoe.com/2025/05/08/us-marshals-arrest-ruston-easter-shooting-suspect/
3189178,"April 19, 2025",Tennessee,Memphis,Mosby Ave and N Dunlap St,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3189178,https://www.fox13memphis.com/news/at-least-36-shot-15-dead-in-one-week-in-memphis-and-shelby-county/article_7194f2b8-f540-470f-b2e1-e93168e9173d.html
3188506,"April 18, 2025",Texas,Garland,3820 W Walnut St,1,3,0,0,2,https://www.gunviolencearchive.org/incident/3188506,https://www.cbsnews.com/texas/news/garland-apartment-shooting-teen-killed-west-walnut-street-april-18/
3187190,"April 17, 2025",Florida,Tallahassee,75 N Woodward Ave,2,5,0,1,1,https://www.gunviolencearchive.org/incident/3187190,https://www.wtxl.com/college-town/fsu-shooting/fsu-shooting-victim-releases-statement-following-deadly-shooting-on-campus
3185538,"April 15, 2025",Texas,Dallas,5520 Langdon Rd,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3185538,https://www.fox4news.com/news/dallas-school-shooting-teacher-grazed-affidavit
3184200,"April 13, 2025",Arkansas,Conway,600 5th Ave,2,9,0,0,4,https://www.gunviolencearchive.org/incident/3184200,https://www.facebook.com/conwaypd/posts/pfbid023hMH8ecbTMiTvfQ75ApTzMr3DfRZqJvBqnF6aUsMUSQftJgiXmafjRX5bRtqfSoKl?__cft__[0]=AZUKX8L6Yd0WCd2E7CeTToWI9pHAiKZCcUGYLQXvAI6JvzELuhPXjFyyWVJAVs3SrGqR2J17jS9PqR92oQIrejZLTyRAcxp9VgYWL7cJBnGK1pMVgHjyPGb-k7P2pbiB_6m
3184539,"April 13, 2025",Missouri,Saint Louis,3800 block of Natural Bridge Ave,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3184539,https://www.ksdk.com/article/news/crime/fairgrounds-park-mass-shooting-st-louis/63-656e1585-2f6e-491a-85a3-66e013567b3c
3184153,"April 13, 2025",Louisiana,New Orleans,100 block of Decatur St,0,5,0,0,2,https://www.gunviolencearchive.org/incident/3184153,https://www.nola.com/news/crime_police/french-quarter-fest-shooting-arrest/article_701a9c57-f700-4d52-a52e-ba5a258c9124.html
3184142,"April 13, 2025",Florida,Daytona Beach,155 Ontario Ct,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3184142,https://www.clickorlando.com/news/local/2025/04/13/3-hospitalized-1-found-dead-after-daytona-beach-shooting/
3183722,"April 12, 2025",Texas,Crosby,13203 Crosby Lynchburg Rd,1,6,0,0,0,https://www.gunviolencearchive.org/incident/3183722,https://baytownsun.com/local/19-year-old-killed-in-crosby-mass-shooting/article_fad3baa4-4a0c-482a-a7ed-44600ccf5e85.html
3182714,"April 11, 2025",California,Stockton,517 Doctor MLK Jr Blvd,0,6,0,0,0,https://www.gunviolencearchive.org/incident/3182714,https://fox40.com/news/local-news/stockton/mass-shooting-in-stockton-leaves-at-least-6-people-shot-officials-say/
3181158,"April 9, 2025",Tennessee,Memphis,4005 S Mendenhall Rd,1,5,0,0,1,https://www.gunviolencearchive.org/incident/3181158,https://www.fox13memphis.com/news/survivor-of-memphis-allies-mass-shooting-speaks/article_34c2fc4c-b77d-4a88-8d38-582d0d16c327.html
3180141,"April 8, 2025",Virginia,Fredericksburg,415 Olde Greenwich Cir,3,3,0,1,5,https://www.gunviolencearchive.org/incident/3180141,https://fredericksburg.com/news/local/crime-courts/article_ab5c6d63-118c-46a9-97bb-7e329870bbbf.html
3178598,"April 5, 2025",California,Los Angeles,11000 block of S Manhattan Pl,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3178598,https://mynewsla.com/crime/2026/03/24/reward-offered-in-south-la-shooting-that-left-1-dead-2/
3177421,"April 4, 2025",Tennessee,Knoxville,8039 Ray Mears Blvd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3177421,https://www.wate.com/news/knox-county-news/knoxville-police-investigating-buckethead-tavern-shooting/
3176539,"April 2, 2025",Maine,Sabattus,916 Middle Road,2,2,1,0,0,https://www.gunviolencearchive.org/incident/3176539,https://www.wmtw.com/article/sabattus-maine-deadly-shooting-man-kills-mother-passerby/64378039
3173826,"March 31, 2025",Texas,San Antonio,10227 Ironside Dr,0,4,1,0,0,https://www.gunviolencearchive.org/incident/3173826,https://foxsanantonio.com/newsletter-daily/suspect-killed-in-fatal-bar-gunfight-identified-accused-of-wounding-four-victims-local-news-near-me-crime-law-public-safety#
3173233,"March 30, 2025",Indiana,Whiting,1516 Indianapolis Blvd,2,3,0,0,1,https://www.gunviolencearchive.org/incident/3173233,https://abc7chicago.com/post/merrillville-man-caprice-edward-cashaw-charged-deadly-hammond-shooting-portside-pub-indianapolis-boulevard-police/16116639
3173872,"March 30, 2025",California,San Francisco,58 Middle Point Rd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3173872,https://www.kron4.com/news/bay-area/multiple-people-injured-after-shooting-in-sfs-bayview-neighborhood/
3173569,"March 30, 2025",Texas,Austin,215 E 6th St,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3173569,https://www.kvue.com/article/news/crime/lit-lounge-shooting-arrest-affidavit/269-26e1ebd9-3f31-41ba-be19-a5f71badcdd6
3172689,"March 29, 2025",Maryland,Baltimore,400 block of Venable Ave,0,4,0,0,2,https://www.gunviolencearchive.org/incident/3172689,https://www.baltimorepolice.org/news/northern-district-attempted-murder-arrest-update
3173790,"March 29, 2025",South Carolina,Orangeburg,1175 Five Chop Rd,0,7,0,0,1,https://www.gunviolencearchive.org/incident/3173790,https://abcnews4.com/news/state/fugitive-arrested-for-party-shooting-after-extensive-manhunt-sincere-gibbs-june-2025#
3172644,"March 29, 2025",Washington,Tacoma,17800 block of 25th Ave Ct E,2,4,0,1,2,https://www.gunviolencearchive.org/incident/3172644,https://komonews.com/news/local/second-alleged-shooter-arrested-for-pierce-county-house-party-mass-shooting-chaotic-scene-gun-violence-handgun-fight-video-teen-teenager-washington-crime-hospital#
3170672,"March 26, 2025",Florida,Hallandale (Hallandale Beach),3181 W Hallandale Beach Blvd,4,1,1,0,0,https://www.gunviolencearchive.org/incident/3170672,https://cbs12.com/news/local/suspect-dies-in-hospital-after-south-florida-deputies-find-mother-and-three-sons-shot-dead-broward-county-sheriffs-office-west-hallandale-beach-boulevard-pemboke-pines-news-march-31-2025#
3166785,"March 23, 2025",Texas,Houston,6419 1/2 Hillcroft St,0,6,0,0,1,https://www.gunviolencearchive.org/incident/3166785,https://www.click2houston.com/news/local/2025/03/26/suspect-arrested-in-hillcroft-bar-shooting-identified-as-venezuelan-national/
3166569,"March 22, 2025",Louisiana,Natchitoches,LA-1225 and Catholic Ln,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3166569,https://www.ksla.com/2025/03/25/trail-ride-shooting-police-chase-fiery-wreck-natchitoches-parish-connected-police-say/
3166540,"March 22, 2025",Mississippi,Jackson,Lamar St and Pearl St,1,7,0,0,1,https://www.gunviolencearchive.org/incident/3166540,https://www.wdam.com/2026/02/18/trial-date-set-man-charged-connection-with-shooting-following-st-paddys-parade/
3166767,"March 21, 2025",Washington,Moses Lake,500 block of W Loop Dr,1,4,0,1,3,https://www.gunviolencearchive.org/incident/3166767,https://www.khq.com/news/moses-lake-murder-suspect-surrenders-in-california/article_bdf539ec-8614-4795-9d33-8f5ad40e287c.html
3166052,"March 21, 2025",New Mexico,Las Cruces,850 S Walnut St,3,15,0,0,4,https://www.gunviolencearchive.org/incident/3166052,https://www.krqe.com/news/crime/1st-suspect-in-young-park-shooting-to-face-trial-starting-next-week/
3166856,"March 21, 2025",Georgia,Brunswick,5700 Altama Ave,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3166856,https://www.actionnewsjax.com/news/local/neighbors-retreat-apartments-shaken-after-quadruple-shooting-brunswick-leaving-one-man-dead/6JYTPE3BWJGW3DRV3LOPOJLM7M/
3165724,"March 19, 2025",Alabama,Selma,2800 block of Summerfield Rd,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3165724,https://www.yahoo.com/news/mother-son-begin-heal-father-090212217.html
3163394,"March 18, 2025",Georgia,Savannah,1900 Westlake Ave,0,5,0,0,4,https://www.gunviolencearchive.org/incident/3163394,https://www.savannahnow.com/story/news/crime/2025/09/24/four-arrested-in-connection-with-march-shooting-at-westlake-apartments/86328584007/
3161961,"March 15, 2025",New Jersey,Verona,10 Park Pl,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3161961,https://newjersey.news12.com/police-4-people-injured-in-shootout-at-verona-event-venue
3161176,"March 15, 2025",Louisiana,Shreveport,204 Texas St,2,2,0,0,1,https://www.gunviolencearchive.org/incident/3161176,https://www.ksla.com/2025/03/20/mant-wanted-by-police-connection-with-shooting-downtown-shreveport/
3161075,"March 14, 2025",Illinois,Chicago,1949 W 51st St,0,4,0,1,3,https://www.gunviolencearchive.org/incident/3161075,https://cwbchicago.com/2025/06/third-person-charged-with-mass-shooting-at-goldmore-liquors.html
3157288,"March 10, 2025",Alabama,Huntsville,708 Poplar Ave NW,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3157288,https://whnt.com/news/huntsville/one-charged-with-assault-in-overnight-shooting-at-huntsville-bar-4-injured/
3152807,"March 4, 2025",Maryland,Severn,8100 block of Meade Village Rd,2,2,0,0,0,https://www.gunviolencearchive.org/incident/3152807,https://patch.com/maryland/odenton/vigil-mourns-men-fatally-shot-basketball-game-fundraiser-underway
3152667,"March 4, 2025",Louisiana,Mamou,Ballpark Rd,2,12,0,0,1,https://www.gunviolencearchive.org/incident/3152667,https://www.kplctv.com/2025/03/09/suspect-mamou-mardi-gras-deadly-shooting-captured-texas/
3150651,"March 2, 2025",Texas,Houston,3333 Raleigh St,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3150651,https://cityofhouston.news/suspect-arrested-charged-in-shooting-at-3333-raleigh-street/
3152206,"March 2, 2025",Mississippi,Biloxi,279 Caillavet St,0,6,0,0,1,https://www.gunviolencearchive.org/incident/3152206,https://www.wxxv25.com/two-arrested-in-connection-with-shooting-at-biloxi-nightclub/
3151104,"March 2, 2025",Louisiana,Franklinton,Greenlaw St,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3151104,https://www.wdsu.com/article/franklinton-police-investigating-after-shooting-leaves-five-people-hurt/64006783
3151577,"March 2, 2025",Virginia,Portsmouth,2900 block of Arcadia Ave,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3151577,https://www.dailypress.com/2025/03/20/man-charged-in-connection-to-portsmouth-homicide
3151474,"March 1, 2025",California,Hayward,21933 Foothill Blvd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3151474,https://www.eastbaytimes.com/2025/03/03/four-people-shot-outside-restaurant-in-hayward/
3151139,"March 1, 2025",Alabama,Sardis,304 Co Rd 134,0,6,0,0,1,https://www.gunviolencearchive.org/incident/3151139,https://selmasun.com/news/selma-youth-arrested-for-shooting-that-wounded-six-in-sardis-dallas-county-sheriff-mike-granthum/article_71082585-9270-5d3a-b0f0-d9c55bad3d20.html
3149025,"February 27, 2025",Ohio,Columbus,480 block of Kimball Pl,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3149025,https://www.10tv.com/article/news/local/shooting-columbus-kimball-place-4-shot/530-8a9213f4-2b49-4e5d-9d4c-49c46682e9c4
3146395,"February 24, 2025",Texas,Dallas,Canada Dr and Gulden Ln,3,2,0,0,2,https://www.gunviolencearchive.org/incident/3146395,https://dpdbeat.com/2025/02/25/homicide-at-3100-gulden-lane-2/
3144174,"February 22, 2025",Pennsylvania,York,1701 Innovation Dr,1,5,1,0,0,https://www.gunviolencearchive.org/incident/3144174,https://www.ydr.com/story/news/crime/2025/10/06/911-calls-reveal-new-details-about-upmc-memorial-hostage-tragedy/86481214007/
3144274,"February 21, 2025",Indiana,Lake Station,6700 block of 9th Ave,4,0,1,0,0,https://www.gunviolencearchive.org/incident/3144274,https://www.cbsnews.com/chicago/news/five-people-found-dead-lake-station-indiana/
3141807,"February 18, 2025",Florida,Tampa,2600 E 28th Ave,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3141807,https://www.wfla.com/news/hillsborough-county/man-killed-in-quadruple-shooting-identified-by-tampa-police/
3140814,"February 16, 2025",Georgia,Decatur,5300 block of Panola Industrial Blvd,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3140814,https://www.11alive.com/article/news/crime/deadly-shooting-on-panola-industrial-boulevard-sunday-morning/85-101ccf69-7fc6-43c2-8b2a-b3a3bdd737f3
3139838,"February 15, 2025",Virginia,Roanoke,4100 block of Melrose Ave NW,0,4,0,1,1,https://www.gunviolencearchive.org/incident/3139838,https://www.wdbj7.com/2025/02/15/five-people-injured-roanoke-police-investigating-shooting-northwest/
3138476,"February 12, 2025",Missouri,Saint Louis (Ferguson),7000 block of Halpin Dr,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3138476,https://www.firstalert4.com/2025/02/13/2-people-shot-ferguson-police-investigating/
3136711,"February 10, 2025",Wyoming,Byron,239 E Shoshone Ave,4,0,1,0,0,https://www.gunviolencearchive.org/incident/3136711,https://cowboystatedaily.com/2025/02/16/olivia-7-year-old-lone-survivor-of-byron-murder-suicide-dies-in-utah-hospital/
3135132,"February 9, 2025",California,Woodland Hills,5850 Winnetka Ave,1,6,0,0,0,https://www.gunviolencearchive.org/incident/3135132,https://www.canyon-news.com/police-seek-public-assistance-locating-murder-suspect/190912
3135318,"February 8, 2025",North Carolina,Raleigh,1000 block of Auston Grove Dr,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3135318,https://www.wral.com/news/local/four-men-shot-on-auston-grove-drive-raleigh-feb-2025/
3134984,"February 8, 2025",Arizona,Casa Grande,500 block of W 13th Pl,1,5,0,0,0,https://www.gunviolencearchive.org/incident/3134984,https://www.facebook.com/cgpolice/posts/pfbid0CgegkqiKETqH3KHAHNRjL35g6GMXiT1hDMfenD37fJgDfYWVL2e4vZdHGSkKejjZl
3134788,"February 8, 2025",Oklahoma,Tulsa,11800 block of E 21st St,2,2,0,0,3,https://www.gunviolencearchive.org/incident/3134788,https://ktul.com/news/local/tulsa-teen-murder-suspect-captured-in-mexico-set-to-be-extradited-for-february-shooting-angel-ibarra-two-teen-deaths-first-degree-murder-charge-shooting-with-intent-to-kill-apartment-complex-east-tulsa-police-department-investi
3134608,"February 7, 2025",Georgia,Atlanta,Lakewood Ave SE and Lethea St SE,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3134608,https://www.atlantapd.org/Home/Components/News/News/6703/71
3134167,"February 6, 2025",Florida,Quincy,3749 Pat Thomas Pkwy,2,3,1,0,0,https://www.gunviolencearchive.org/incident/3134167,https://www.wctv.tv/2025/02/13/husband-identifies-wife-second-victim-killed-quincy-gas-station-shooting/
3131985,"February 4, 2025",Ohio,New Albany,8825 Smiths Mill Rd N,2,4,0,0,1,https://www.gunviolencearchive.org/incident/3131985,https://abc6onyourside.com/news/local/judge-to-determine-if-new-albany-warehouse-shooter-can-stand-trial-kdc-one-six-shot-mental-health-competency-exam#
3130376,"February 2, 2025",Pennsylvania,Allentown,1500 Union Blvd,1,3,0,0,2,https://www.gunviolencearchive.org/incident/3130376,https://www.wfmz.com/news/area/lehighvalley/lehigh-county/allentown-area/second-arrest-made-in-bkk-lounge-homicide-case/article_64b5c40e-e64a-11ef-b44c-a35fd042bd8c.html
3129861,"February 1, 2025",Oregon,Clatskanie,Quincy Mayger Rd and Ilmari Rd,1,3,1,0,0,https://www.gunviolencearchive.org/incident/3129861,https://www.kptv.com/2025/02/03/sheriffs-office-identifies-2-killed-clatskanie-shooting/
